"","gold_price_dates","prices"
"7587",1999-10-10,436.603872955
"7588",1999-10-11,428.63173487
"7589",1999-10-12,432.67643401
"7590",1999-10-13,434.72802087
"7591",1999-10-14,433.53986717
"7592",1999-10-15,426.53287069
"7593",1999-10-16,426.53287069
"7594",1999-10-17,426.53287069
"7595",1999-10-18,420.780278365
"7596",1999-10-19,417.791232015
"7597",1999-10-20,414.392863605
"7598",1999-10-21,409.09687066
"7599",1999-10-22,408.206999525
"7600",1999-10-23,408.206999525
"7601",1999-10-24,408.206999525
"7602",1999-10-25,407.502816285
"7603",1999-10-26,400.015581765
"7604",1999-10-27,392.02975814
"7605",1999-10-28,399.825228345
"7606",1999-10-29,403.65935679
"7607",1999-10-30,403.65935679
"7608",1999-10-31,403.65935679
"7609",1999-11-01,393.121179955
"7610",1999-11-02,392.4764044
"7611",1999-11-03,392.795837345
"7612",1999-11-04,392.323686215
"7613",1999-11-05,391.207692635
"7614",1999-11-06,391.207692635
"7615",1999-11-07,391.207692635
"7616",1999-11-08,389.240707295
"7617",1999-11-09,392.571270075
"7618",1999-11-10,399.253546015
"7619",1999-11-11,399.52196922
"7620",1999-11-12,393.02009358
"7621",1999-11-13,393.02009358
"7622",1999-11-14,393.02009358
"7623",1999-11-15,392.514039635
"7624",1999-11-16,397.34285801
"7625",1999-11-17,396.3270177
"7626",1999-11-18,396.12235667
"7627",1999-11-19,396.402599205
"7628",1999-11-20,396.402599205
"7629",1999-11-21,396.402599205
"7630",1999-11-22,397.8884134
"7631",1999-11-23,401.000940645
"7632",1999-11-24,401.639184465
"7633",1999-11-25,402.76108771
"7634",1999-11-26,400.6690663
"7635",1999-11-27,400.6690663
"7636",1999-11-28,400.6690663
"7637",1999-11-29,394.482891185
"7638",1999-11-30,393.44932188
"7639",1999-12-01,390.33897188
"7640",1999-12-02,386.091166885
"7641",1999-12-03,381.79173008
"7642",1999-12-04,381.79173008
"7643",1999-12-05,381.79173008
"7644",1999-12-06,372.90919255
"7645",1999-12-07,377.47394221
"7646",1999-12-08,379.678247255
"7647",1999-12-09,377.11874024
"7648",1999-12-10,379.54543531
"7649",1999-12-11,379.54543531
"7650",1999-12-12,379.54543531
"7651",1999-12-13,378.27268009
"7652",1999-12-14,378.15137644
"7653",1999-12-15,379.038759295
"7654",1999-12-16,379.20267474
"7655",1999-12-17,384.406601325
"7656",1999-12-18,384.406601325
"7657",1999-12-19,384.406601325
"7658",1999-12-20,384.502400105
"7659",1999-12-21,382.53945822
"7660",1999-12-22,386.664715425
"7661",1999-12-23,388.828896955
"7662",1999-12-24,388.828896955
"7663",1999-12-25,388.828896955
"7664",1999-12-26,388.828896955
"7665",1999-12-27,388.73962991
"7666",1999-12-28,388.71723539
"7667",1999-12-29,393.83687149
"7668",1999-12-30,392.866753325
"7669",1999-12-31,392.866753325
"7670",2000-01-01,392.866753325
"7671",2000-01-02,392.866753325
"7672",2000-01-03,392.66364747
"7673",2000-01-04,381.122071725
"7674",2000-01-05,379.60204368
"7675",2000-01-06,378.080771495
"7676",2000-01-07,381.81350253
"7677",2000-01-08,381.81350253
"7678",2000-01-09,381.81350253
"7679",2000-01-10,381.18023527
"7680",2000-01-11,382.12640374
"7681",2000-01-12,382.08223677
"7682",2000-01-13,381.896548875
"7683",2000-01-14,383.547522655
"7684",2000-01-15,383.547522655
"7685",2000-01-16,383.547522655
"7686",2000-01-17,386.433927455
"7687",2000-01-18,387.354591055
"7688",2000-01-19,389.727788105
"7689",2000-01-20,390.4360148
"7690",2000-01-21,389.97070644
"7691",2000-01-22,389.97070644
"7692",2000-01-23,389.97070644
"7693",2000-01-24,389.564805765
"7694",2000-01-25,390.38127264
"7695",2000-01-26,387.523794095
"7696",2000-01-27,386.993168385
"7697",2000-01-28,388.92127435
"7698",2000-01-29,388.92127435
"7699",2000-01-30,388.92127435
"7700",2000-01-31,384.440193105
"7701",2000-02-01,383.79106306
"7702",2000-02-02,387.12784654
"7703",2000-02-03,386.57731459
"7704",2000-02-04,398.313598245
"7705",2000-02-05,398.313598245
"7706",2000-02-06,398.313598245
"7707",2000-02-07,424.15345294
"7708",2000-02-08,401.88645729
"7709",2000-02-09,418.496037325
"7710",2000-02-10,418.75015292
"7711",2000-02-11,422.622849705
"7712",2000-02-12,422.622849705
"7713",2000-02-13,422.622849705
"7714",2000-02-14,418.32465704
"7715",2000-02-15,412.73909051
"7716",2000-02-16,410.247389125
"7717",2000-02-17,413.453537905
"7718",2000-02-18,411.76555096
"7719",2000-02-19,411.76555096
"7720",2000-02-20,411.76555096
"7721",2000-02-21,413.972344285
"7722",2000-02-22,410.02126668
"7723",2000-02-23,409.558135565
"7724",2000-02-24,405.277671895
"7725",2000-02-25,398.875327455
"7726",2000-02-26,398.875327455
"7727",2000-02-27,398.875327455
"7728",2000-02-28,396.776463275
"7729",2000-02-29,398.325417575
"7730",2000-03-01,397.022802995
"7731",2000-03-02,392.866131255
"7732",2000-03-03,391.014228865
"7733",2000-03-04,391.014228865
"7734",2000-03-05,391.014228865
"7735",2000-03-06,391.3753405
"7736",2000-03-07,392.685730955
"7737",2000-03-08,394.65053905
"7738",2000-03-09,393.74729341
"7739",2000-03-10,393.43999083
"7740",2000-03-11,393.43999083
"7741",2000-03-12,393.43999083
"7742",2000-03-13,393.9507103
"7743",2000-03-14,391.487624135
"7744",2000-03-15,391.962263545
"7745",2000-03-16,389.455321445
"7746",2000-03-17,384.64703138
"7747",2000-03-18,384.64703138
"7748",2000-03-19,384.64703138
"7749",2000-03-20,387.28709646
"7750",2000-03-21,386.384783925
"7751",2000-03-22,390.176922645
"7752",2000-03-23,386.15306285
"7753",2000-03-24,386.31044656
"7754",2000-03-25,386.31044656
"7755",2000-03-26,386.31044656
"7756",2000-03-27,385.36116774
"7757",2000-03-28,380.61477364
"7758",2000-03-29,379.3071825
"7759",2000-03-30,373.969510865
"7760",2000-03-31,375.34708488
"7761",2000-04-01,375.34708488
"7762",2000-04-02,375.34708488
"7763",2000-04-03,376.424821155
"7764",2000-04-04,375.654698495
"7765",2000-04-05,381.622838075
"7766",2000-04-06,378.98183989
"7767",2000-04-07,380.13266939
"7768",2000-04-08,380.13266939
"7769",2000-04-09,380.13266939
"7770",2000-04-10,382.868222215
"7771",2000-04-11,383.32140021
"7772",2000-04-12,380.472008575
"7773",2000-04-13,382.091256785
"7774",2000-04-14,382.906168485
"7775",2000-04-15,382.906168485
"7776",2000-04-16,382.906168485
"7777",2000-04-17,382.522973365
"7778",2000-04-18,381.5964001
"7779",2000-04-19,381.944448265
"7780",2000-04-20,380.06921825
"7781",2000-04-21,380.06921825
"7782",2000-04-22,380.06921825
"7783",2000-04-23,380.06921825
"7784",2000-04-24,379.94293804
"7785",2000-04-25,379.489760045
"7786",2000-04-26,375.159530775
"7787",2000-04-27,374.748964575
"7788",2000-04-28,373.49020593
"7789",2000-04-29,373.49020593
"7790",2000-04-30,373.49020593
"7791",2000-05-01,373.383520925
"7792",2000-05-02,373.94804945
"7793",2000-05-03,374.172927755
"7794",2000-05-04,380.1034321
"7795",2000-05-05,381.099677205
"7796",2000-05-06,381.099677205
"7797",2000-05-07,381.099677205
"7798",2000-05-08,377.273946705
"7799",2000-05-09,375.376633205
"7800",2000-05-10,380.38522981
"7801",2000-05-11,377.757295095
"7802",2000-05-12,377.96475544
"7803",2000-05-13,377.96475544
"7804",2000-05-14,377.96475544
"7805",2000-05-15,376.206474585
"7806",2000-05-16,377.46336702
"7807",2000-05-17,373.51819908
"7808",2000-05-18,373.0864825
"7809",2000-05-19,373.60777716
"7810",2000-05-20,373.60777716
"7811",2000-05-21,373.60777716
"7812",2000-05-22,374.76047287
"7813",2000-05-23,375.17974805
"7814",2000-05-24,375.80741668
"7815",2000-05-25,375.369168365
"7816",2000-05-26,374.410558495
"7817",2000-05-27,374.410558495
"7818",2000-05-28,374.410558495
"7819",2000-05-29,375.52872932
"7820",2000-05-30,378.57811646
"7821",2000-05-31,377.466166335
"7822",2000-06-01,377.74081024
"7823",2000-06-02,390.9025673
"7824",2000-06-03,390.9025673
"7825",2000-06-04,390.9025673
"7826",2000-06-05,393.54574273
"7827",2000-06-06,400.74558091
"7828",2000-06-07,395.190184775
"7829",2000-06-08,397.77457459
"7830",2000-06-09,395.98363506
"7831",2000-06-10,395.98363506
"7832",2000-06-11,395.98363506
"7833",2000-06-12,396.372739845
"7834",2000-06-13,405.484199135
"7835",2000-06-14,399.2320846
"7836",2000-06-15,399.49024365
"7837",2000-06-16,403.33339211
"7838",2000-06-17,403.33339211
"7839",2000-06-18,403.33339211
"7840",2000-06-19,397.09403001
"7841",2000-06-20,397.466338905
"7842",2000-06-21,397.190761895
"7843",2000-06-22,399.54685202
"7844",2000-06-23,397.110514865
"7845",2000-06-24,397.110514865
"7846",2000-06-25,397.110514865
"7847",2000-06-26,394.502175355
"7848",2000-06-27,394.08880984
"7849",2000-06-28,400.12288884
"7850",2000-06-29,402.562958415
"7851",2000-06-30,400.375760295
"7852",2000-07-01,400.375760295
"7853",2000-07-02,400.375760295
"7854",2000-07-03,399.68121914
"7855",2000-07-04,398.01655982
"7856",2000-07-05,398.54718553
"7857",2000-07-06,396.591086415
"7858",2000-07-07,393.2975368
"7859",2000-07-08,393.2975368
"7860",2000-07-09,393.2975368
"7861",2000-07-10,394.68226462
"7862",2000-07-11,393.0424881
"7863",2000-07-12,389.11287191
"7864",2000-07-13,390.47769349
"7865",2000-07-14,389.625768625
"7866",2000-07-15,389.625768625
"7867",2000-07-16,389.625768625
"7868",2000-07-17,392.785262155
"7869",2000-07-18,393.500020585
"7870",2000-07-19,388.83045213
"7871",2000-07-20,390.2120696
"7872",2000-07-21,391.141131145
"7873",2000-07-22,391.141131145
"7874",2000-07-23,391.141131145
"7875",2000-07-24,389.335261935
"7876",2000-07-25,390.636010305
"7877",2000-07-26,389.84753658
"7878",2000-07-27,390.47520521
"7879",2000-07-28,388.163282055
"7880",2000-07-29,388.163282055
"7881",2000-07-30,388.163282055
"7882",2000-07-31,387.52721548
"7883",2000-08-01,389.75360401
"7884",2000-08-02,391.350768735
"7885",2000-08-03,388.626102135
"7886",2000-08-04,387.057241595
"7887",2000-08-05,387.057241595
"7888",2000-08-06,387.057241595
"7889",2000-08-07,387.10234167
"7890",2000-08-08,388.51070815
"7891",2000-08-09,385.95213424
"7892",2000-08-10,388.267789815
"7893",2000-08-11,388.429528015
"7894",2000-08-12,388.429528015
"7895",2000-08-13,388.429528015
"7896",2000-08-14,391.747027325
"7897",2000-08-15,389.98314784
"7898",2000-08-16,392.72585447
"7899",2000-08-17,395.74476018
"7900",2000-08-18,392.752914515
"7901",2000-08-19,392.752914515
"7902",2000-08-20,392.752914515
"7903",2000-08-21,390.068060395
"7904",2000-08-22,388.448812185
"7905",2000-08-23,388.985658595
"7906",2000-08-24,389.21986795
"7907",2000-08-25,390.357322945
"7908",2000-08-26,390.357322945
"7909",2000-08-27,390.357322945
"7910",2000-08-28,389.69761771
"7911",2000-08-29,390.196206815
"7912",2000-08-30,389.39031513
"7913",2000-08-31,394.339193015
"7914",2000-09-01,394.166879625
"7915",2000-09-02,394.166879625
"7916",2000-09-03,394.166879625
"7917",2000-09-04,393.367519675
"7918",2000-09-05,390.935848045
"7919",2000-09-06,389.10913949
"7920",2000-09-07,386.966419375
"7921",2000-09-08,387.186010085
"7922",2000-09-09,387.186010085
"7923",2000-09-10,387.186010085
"7924",2000-09-11,386.541545565
"7925",2000-09-12,389.541167105
"7926",2000-09-13,386.842005375
"7927",2000-09-14,388.064994995
"7928",2000-09-15,387.8419829
"7929",2000-09-16,387.8419829
"7930",2000-09-17,387.8419829
"7931",2000-09-18,390.597753
"7932",2000-09-19,392.12306864
"7933",2000-09-20,389.8699311
"7934",2000-09-21,387.30824684
"7935",2000-09-22,393.61852492
"7936",2000-09-23,393.61852492
"7937",2000-09-24,393.61852492
"7938",2000-09-25,390.594953685
"7939",2000-09-26,393.73609615
"7940",2000-09-27,395.963417785
"7941",2000-09-28,396.278807275
"7942",2000-09-29,391.825408145
"7943",2000-09-30,391.825408145
"7944",2000-10-01,391.825408145
"7945",2000-10-02,391.059017905
"7946",2000-10-03,389.62296931
"7947",2000-10-04,388.65876081
"7948",2000-10-05,387.529392725
"7949",2000-10-06,387.22924395
"7950",2000-10-07,387.22924395
"7951",2000-10-08,387.22924395
"7952",2000-10-09,387.04013467
"7953",2000-10-10,388.57726964
"7954",2000-10-11,392.53052449
"7955",2000-10-12,394.457386315
"7956",2000-10-13,393.97248275
"7957",2000-10-14,393.97248275
"7958",2000-10-15,393.97248275
"7959",2000-10-16,391.25528099
"7960",2000-10-17,389.311001205
"7961",2000-10-18,391.946089725
"7962",2000-10-19,389.508819465
"7963",2000-10-20,389.935559485
"7964",2000-10-21,389.935559485
"7965",2000-10-22,389.935559485
"7966",2000-10-23,391.491356555
"7967",2000-10-24,390.247216555
"7968",2000-10-25,387.079014045
"7969",2000-10-26,386.581980115
"7970",2000-10-27,383.58826824
"7971",2000-10-28,383.58826824
"7972",2000-10-29,383.58826824
"7973",2000-10-30,384.187632685
"7974",2000-10-31,385.30580351
"7975",2000-11-01,386.101742075
"7976",2000-11-02,385.03271478
"7977",2000-11-03,383.58951238
"7978",2000-11-04,383.58951238
"7979",2000-11-05,383.58951238
"7980",2000-11-06,385.276877255
"7981",2000-11-07,385.234576495
"7982",2000-11-08,383.55218818
"7983",2000-11-09,384.639255505
"7984",2000-11-10,384.950290505
"7985",2000-11-11,384.950290505
"7986",2000-11-12,384.950290505
"7987",2000-11-13,385.19320884
"7988",2000-11-14,385.590400535
"7989",2000-11-15,384.75153914
"7990",2000-11-16,388.55176477
"7991",2000-11-17,385.890860345
"7992",2000-11-18,385.890860345
"7993",2000-11-19,385.890860345
"7994",2000-11-20,387.171080405
"7995",2000-11-21,387.419286335
"7996",2000-11-22,387.58506799
"7997",2000-11-23,386.9586435
"7998",2000-11-24,387.093321655
"7999",2000-11-25,387.093321655
"8000",2000-11-26,387.093321655
"8001",2000-11-27,390.976904665
"8002",2000-11-28,393.68570848
"8003",2000-11-29,392.299425485
"8004",2000-11-30,392.173767345
"8005",2000-12-01,392.361632485
"8006",2000-12-02,392.361632485
"8007",2000-12-03,392.361632485
"8008",2000-12-04,394.24059492
"8009",2000-12-05,393.80887834
"8010",2000-12-06,394.941356775
"8011",2000-12-07,398.338481045
"8012",2000-12-08,396.99512088
"8013",2000-12-09,396.99512088
"8014",2000-12-10,396.99512088
"8015",2000-12-11,393.684775375
"8016",2000-12-12,393.84184805
"8017",2000-12-13,392.12680106
"8018",2000-12-14,391.73240868
"8019",2000-12-15,393.217600805
"8020",2000-12-16,393.217600805
"8021",2000-12-17,393.217600805
"8022",2000-12-18,393.062705375
"8023",2000-12-19,391.50908555
"8024",2000-12-20,395.827184455
"8025",2000-12-21,396.622811985
"8026",2000-12-22,396.3892247
"8027",2000-12-23,396.3892247
"8028",2000-12-24,396.3892247
"8029",2000-12-25,396.3892247
"8030",2000-12-26,396.262011385
"8031",2000-12-27,399.433324245
"8032",2000-12-28,398.56211521
"8033",2000-12-29,398.47689162
"8034",2000-12-30,398.47689162
"8035",2000-12-31,398.47689162
"8036",2001-01-01,398.47689162
"8037",2001-01-02,393.739517535
"8038",2001-01-03,388.085523305
"8039",2001-01-04,388.30355884
"8040",2001-01-05,388.490490875
"8041",2001-01-06,388.490490875
"8042",2001-01-07,388.490490875
"8043",2001-01-08,389.55827403
"8044",2001-01-09,387.26594608
"8045",2001-01-10,386.15741734
"8046",2001-01-11,383.070394965
"8047",2001-01-12,381.843672925
"8048",2001-01-13,381.843672925
"8049",2001-01-14,381.843672925
"8050",2001-01-15,381.390183895
"8051",2001-01-16,382.39513798
"8052",2001-01-17,380.61166329
"8053",2001-01-18,382.34537238
"8054",2001-01-19,382.1500424
"8055",2001-01-20,382.1500424
"8056",2001-01-21,382.1500424
"8057",2001-01-22,383.859801795
"8058",2001-01-23,383.60133171
"8059",2001-01-24,381.078526825
"8060",2001-01-25,383.045512165
"8061",2001-01-26,381.011343265
"8062",2001-01-27,381.011343265
"8063",2001-01-28,381.011343265
"8064",2001-01-29,380.1220942
"8065",2001-01-30,382.58238105
"8066",2001-01-31,381.685667145
"8067",2001-02-01,386.272811325
"8068",2001-02-02,384.943447735
"8069",2001-02-03,384.943447735
"8070",2001-02-04,384.943447735
"8071",2001-02-05,383.1266923
"8072",2001-02-06,378.96566607
"8073",2001-02-07,379.983061555
"8074",2001-02-08,379.57156225
"8075",2001-02-09,375.5934246
"8076",2001-02-10,375.5934246
"8077",2001-02-11,375.5934246
"8078",2001-02-12,377.672693575
"8079",2001-02-13,377.65309837
"8080",2001-02-14,377.333665425
"8081",2001-02-15,374.42642128
"8082",2001-02-16,372.593492025
"8083",2001-02-17,372.593492025
"8084",2001-02-18,372.593492025
"8085",2001-02-19,375.57662871
"8086",2001-02-20,371.25510842
"8087",2001-02-21,373.306384245
"8088",2001-02-22,374.8407199
"8089",2001-02-23,377.46150081
"8090",2001-02-24,377.46150081
"8091",2001-02-25,377.46150081
"8092",2001-02-26,381.69282095
"8093",2001-02-27,389.25532594
"8094",2001-02-28,386.187587735
"8095",2001-03-01,385.597865375
"8096",2001-03-02,380.89283893
"8097",2001-03-03,380.89283893
"8098",2001-03-04,380.89283893
"8099",2001-03-05,379.973730505
"8100",2001-03-06,378.676092485
"8101",2001-03-07,377.22449214
"8102",2001-03-08,381.525173085
"8103",2001-03-09,390.53803428
"8104",2001-03-10,390.53803428
"8105",2001-03-11,390.53803428
"8106",2001-03-12,394.67106736
"8107",2001-03-13,390.706304215
"8108",2001-03-14,382.881285685
"8109",2001-03-15,380.12271627
"8110",2001-03-16,378.39149546
"8111",2001-03-17,378.39149546
"8112",2001-03-18,378.39149546
"8113",2001-03-19,378.416689295
"8114",2001-03-20,379.88944002
"8115",2001-03-21,380.48227273
"8116",2001-03-22,379.247774815
"8117",2001-03-23,381.512109615
"8118",2001-03-24,381.512109615
"8119",2001-03-25,381.512109615
"8120",2001-03-26,380.515553475
"8121",2001-03-27,379.9727974
"8122",2001-03-28,377.22511421
"8123",2001-03-29,377.28980949
"8124",2001-03-30,373.71663941
"8125",2001-03-31,373.71663941
"8126",2001-04-01,373.71663941
"8127",2001-04-02,371.298342285
"8128",2001-04-03,372.834233115
"8129",2001-04-04,375.931519645
"8130",2001-04-05,373.97542053
"8131",2001-04-06,374.828589535
"8132",2001-04-07,374.828589535
"8133",2001-04-08,374.828589535
"8134",2001-04-09,375.058133365
"8135",2001-04-10,371.642969065
"8136",2001-04-11,374.237623035
"8137",2001-04-12,377.57720583
"8138",2001-04-13,377.57720583
"8139",2001-04-14,377.57720583
"8140",2001-04-15,377.57720583
"8141",2001-04-16,379.230356855
"8142",2001-04-17,379.99705813
"8143",2001-04-18,377.27612395
"8144",2001-04-19,383.42964039
"8145",2001-04-20,384.153418835
"8146",2001-04-21,384.153418835
"8147",2001-04-22,384.153418835
"8148",2001-04-23,382.170259675
"8149",2001-04-24,383.8669556
"8150",2001-04-25,384.012831015
"8151",2001-04-26,384.09463322
"8152",2001-04-27,385.591022605
"8153",2001-04-28,385.591022605
"8154",2001-04-29,385.591022605
"8155",2001-04-30,383.298072585
"8156",2001-05-01,384.53630292
"8157",2001-05-02,384.36896609
"8158",2001-05-03,388.03171425
"8159",2001-05-04,388.198740045
"8160",2001-05-05,388.198740045
"8161",2001-05-06,388.198740045
"8162",2001-05-07,388.1156937
"8163",2001-05-08,386.036424725
"8164",2001-05-09,390.143952935
"8165",2001-05-10,391.17254568
"8166",2001-05-11,392.18465357
"8167",2001-05-12,392.18465357
"8168",2001-05-13,392.18465357
"8169",2001-05-14,391.498199325
"8170",2001-05-15,389.69139701
"8171",2001-05-16,395.555339865
"8172",2001-05-17,400.03953146
"8173",2001-05-18,398.494620615
"8174",2001-05-19,398.494620615
"8175",2001-05-20,398.494620615
"8176",2001-05-21,425.63211333
"8177",2001-05-22,415.43265361
"8178",2001-05-23,413.882766205
"8179",2001-05-24,417.854683155
"8180",2001-05-25,403.53929728
"8181",2001-05-26,403.53929728
"8182",2001-05-27,403.53929728
"8183",2001-05-28,403.66806577
"8184",2001-05-29,402.76606427
"8185",2001-05-30,395.870107285
"8186",2001-05-31,391.131800095
"8187",2001-06-01,387.9788383
"8188",2001-06-02,387.9788383
"8189",2001-06-03,387.9788383
"8190",2001-06-04,389.71130325
"8191",2001-06-05,388.33466234
"8192",2001-06-06,387.959865165
"8193",2001-06-07,388.753626485
"8194",2001-06-08,389.94395743
"8195",2001-06-09,389.94395743
"8196",2001-06-10,389.94395743
"8197",2001-06-11,392.343592455
"8198",2001-06-12,394.808855865
"8199",2001-06-13,397.89214582
"8200",2001-06-14,397.99976393
"8201",2001-06-15,397.9195169
"8202",2001-06-16,397.9195169
"8203",2001-06-17,397.9195169
"8204",2001-06-18,397.37333944
"8205",2001-06-19,399.24825842
"8206",2001-06-20,396.55842774
"8207",2001-06-21,397.01938161
"8208",2001-06-22,399.44234426
"8209",2001-06-23,399.44234426
"8210",2001-06-24,399.44234426
"8211",2001-06-25,399.02742357
"8212",2001-06-26,400.72132018
"8213",2001-06-27,401.63451894
"8214",2001-06-28,394.056151165
"8215",2001-06-29,395.91707357
"8216",2001-06-30,395.91707357
"8217",2001-07-01,395.91707357
"8218",2001-07-02,393.376228655
"8219",2001-07-03,393.51277302
"8220",2001-07-04,392.110316205
"8221",2001-07-05,390.371008485
"8222",2001-07-06,388.52937025
"8223",2001-07-07,388.52937025
"8224",2001-07-08,388.52937025
"8225",2001-07-09,390.160748825
"8226",2001-07-10,392.140175565
"8227",2001-07-11,392.369719395
"8228",2001-07-12,390.536479105
"8229",2001-07-13,390.69292971
"8230",2001-07-14,390.69292971
"8231",2001-07-15,390.69292971
"8232",2001-07-16,393.396756965
"8233",2001-07-17,392.110316205
"8234",2001-07-18,393.75289204
"8235",2001-07-19,396.06637037
"8236",2001-07-20,395.27136491
"8237",2001-07-21,395.27136491
"8238",2001-07-22,395.27136491
"8239",2001-07-23,393.80576799
"8240",2001-07-24,393.87917225
"8241",2001-07-25,393.532990295
"8242",2001-07-26,391.922451065
"8243",2001-07-27,390.234153085
"8244",2001-07-28,390.234153085
"8245",2001-07-29,390.234153085
"8246",2001-07-30,390.453743795
"8247",2001-07-31,389.78470751
"8248",2001-08-01,391.743916975
"8249",2001-08-02,391.14828495
"8250",2001-08-03,392.55976178
"8251",2001-08-04,392.55976178
"8252",2001-08-05,392.55976178
"8253",2001-08-06,391.524326265
"8254",2001-08-07,390.50817492
"8255",2001-08-08,390.600552315
"8256",2001-08-09,395.79514785
"8257",2001-08-10,404.211443915
"8258",2001-08-11,404.211443915
"8259",2001-08-12,404.211443915
"8260",2001-08-13,403.91813791
"8261",2001-08-14,402.284893125
"8262",2001-08-15,403.466204055
"8263",2001-08-16,404.27209574
"8264",2001-08-17,406.62974104
"8265",2001-08-18,406.62974104
"8266",2001-08-19,406.62974104
"8267",2001-08-20,405.543295785
"8268",2001-08-21,405.030088035
"8269",2001-08-22,404.3703828
"8270",2001-08-23,402.81894022
"8271",2001-08-24,399.814653155
"8272",2001-08-25,399.814653155
"8273",2001-08-26,399.814653155
"8274",2001-08-27,399.98416723
"8275",2001-08-28,397.418439515
"8276",2001-08-29,399.802833825
"8277",2001-08-30,399.166456215
"8278",2001-08-31,400.27778427
"8279",2001-09-01,400.27778427
"8280",2001-09-02,400.27778427
"8281",2001-09-03,400.765176115
"8282",2001-09-04,399.50517333
"8283",2001-09-05,397.86912923
"8284",2001-09-06,399.138463065
"8285",2001-09-07,402.178519155
"8286",2001-09-08,402.178519155
"8287",2001-09-09,402.178519155
"8288",2001-09-10,399.682774315
"8289",2001-09-11,423.215060345
"8290",2001-09-12,411.67846116
"8291",2001-09-13,414.39441878
"8292",2001-09-14,424.838040975
"8293",2001-09-15,424.838040975
"8294",2001-09-16,424.838040975
"8295",2001-09-17,436.444623035
"8296",2001-09-18,431.794649785
"8297",2001-09-19,430.258136885
"8298",2001-09-20,430.541800805
"8299",2001-09-21,436.965917695
"8300",2001-09-22,436.965917695
"8301",2001-09-23,436.965917695
"8302",2001-09-24,429.46655281
"8303",2001-09-25,428.72069088
"8304",2001-09-26,433.856189765
"8305",2001-09-27,431.399635335
"8306",2001-09-28,436.221299905
"8307",2001-09-29,436.221299905
"8308",2001-09-30,436.221299905
"8309",2001-10-01,433.67547843
"8310",2001-10-02,435.24247276
"8311",2001-10-03,432.29759338
"8312",2001-10-04,433.392747615
"8313",2001-10-05,434.7522816
"8314",2001-10-06,434.7522816
"8315",2001-10-07,434.7522816
"8316",2001-10-08,436.902466555
"8317",2001-10-09,434.0431218
"8318",2001-10-10,429.06282938
"8319",2001-10-11,421.143567245
"8320",2001-10-12,420.89318407
"8321",2001-10-13,420.89318407
"8322",2001-10-14,420.89318407
"8323",2001-10-15,420.968143505
"8324",2001-10-16,419.672993765
"8325",2001-10-17,420.419477765
"8326",2001-10-18,419.786210505
"8327",2001-10-19,417.022353495
"8328",2001-10-20,417.022353495
"8329",2001-10-21,417.022353495
"8330",2001-10-22,411.9098712
"8331",2001-10-23,411.961814045
"8332",2001-10-24,411.56959891
"8333",2001-10-25,413.19009126
"8334",2001-10-26,413.66659688
"8335",2001-10-27,413.66659688
"8336",2001-10-28,413.66659688
"8337",2001-10-29,415.680548505
"8338",2001-10-30,418.453736565
"8339",2001-10-31,416.078051235
"8340",2001-11-01,418.926509765
"8341",2001-11-02,417.794342365
"8342",2001-11-03,417.794342365
"8343",2001-11-04,417.794342365
"8344",2001-11-05,415.158631775
"8345",2001-11-06,416.376644835
"8346",2001-11-07,418.39121853
"8347",2001-11-08,418.130260165
"8348",2001-11-09,413.7760812
"8349",2001-11-10,413.7760812
"8350",2001-11-11,413.7760812
"8351",2001-11-12,417.9439502
"8352",2001-11-13,413.321659065
"8353",2001-11-14,415.937463415
"8354",2001-11-15,411.066655315
"8355",2001-11-16,409.648957785
"8356",2001-11-17,409.648957785
"8357",2001-11-18,409.648957785
"8358",2001-11-19,408.050237885
"8359",2001-11-20,407.33579049
"8360",2001-11-21,407.111534255
"8361",2001-11-22,407.41914787
"8362",2001-11-23,408.15381254
"8363",2001-11-24,408.15381254
"8364",2001-11-25,408.15381254
"8365",2001-11-26,406.982765765
"8366",2001-11-27,407.772794665
"8367",2001-11-28,409.584884575
"8368",2001-11-29,409.9254679
"8369",2001-11-30,410.712697485
"8370",2001-12-01,410.712697485
"8371",2001-12-02,410.712697485
"8372",2001-12-03,412.065699735
"8373",2001-12-04,411.9223126
"8374",2001-12-05,409.625319125
"8375",2001-12-06,408.613211235
"8376",2001-12-07,407.602347485
"8377",2001-12-08,407.602347485
"8378",2001-12-09,407.602347485
"8379",2001-12-10,405.446252865
"8380",2001-12-11,404.692304025
"8381",2001-12-12,406.54016296
"8382",2001-12-13,408.18740432
"8383",2001-12-14,412.37704577
"8384",2001-12-15,412.37704577
"8385",2001-12-16,412.37704577
"8386",2001-12-17,413.030530305
"8387",2001-12-18,414.665952335
"8388",2001-12-19,413.848552355
"8389",2001-12-20,410.318927175
"8390",2001-12-21,412.57237575
"8391",2001-12-22,412.57237575
"8392",2001-12-23,412.57237575
"8393",2001-12-24,413.435497875
"8394",2001-12-25,413.435497875
"8395",2001-12-26,414.471244425
"8396",2001-12-27,415.979142105
"8397",2001-12-28,414.86968026
"8398",2001-12-29,414.86968026
"8399",2001-12-30,414.86968026
"8400",2001-12-31,414.697677905
"8401",2002-01-01,414.697677905
"8402",2002-01-02,417.472110105
"8403",2002-01-03,418.233523785
"8404",2002-01-04,416.83168904
"8405",2002-01-05,416.83168904
"8406",2002-01-06,416.83168904
"8407",2002-01-07,417.933686045
"8408",2002-01-08,418.10693254
